Date,Shipment,Mode,Product,SI QTY,QTY,Total Packages,Standard Total,Boxes Total,Warp Total,Returnable Total,Ratio Standard,Ratio Boxes,Ratio Warp,Ratio Returnable,110x110x115 QTY,110x110x90 QTY,110x110x65 QTY,80X120X115 QTY,80X120X90 QTY,80X120X65 QTY,42X46X68 QTY,47X66X68 QTY,53X53X58 QTY,57X64X84 QTY,68X74X86 QTY,70X100X90 QTY,27X27X22 QTY,53X53X19 QTY,WARP QTY,UNIT QTY,RETURNABLE QTY,Remark
20-02-2023,FEI,VESSEL,TEMPERATURE CONTROL,21,707,28,0,28,0,0,0.00,3.93,0.00,0.00,0,0,0,0,0,0,5,0,5,0,0,0,12,6,0,0,0,
20-02-2023,FEI,VESSEL,INVERTER,26,933,66,15,14,37,0,15.00,4.67,3.70,0.00,10,4,1,0,0,0,7,1,0,3,1,2,0,0,37,0,0,
20-02-2023,FEE,AIRCRAFT,INVERTER,26,1142,51,25,21,5,0,25.00,7.00,0.50,0.00,0,0,0,17,8,0,0,7,0,6,5,3,0,0,5,0,0,
20-02-2023,FEE,AIRCRAFT,INVERTER,5,130,7,0,5,2,0,0.00,1.67,0.20,0.00,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,
20-02-2024,FEID,VESSEL,INVERTER,21,290,28,1,20,7,0,1.00,6.67,0.70,0.00,0,1,0,0,0,0,6,0,0,5,6,3,0,0,7,0,0,
20-02-2024,FEF,AIRCRAFT,TEMPERATURE CONTROL,1,25,1,0,1,0,0,0.00,0.03,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
20-02-2024,FEA NJ,VESSEL,INVERTER,14,113,81,1,4,76,0,1.00,1.33,7.60,0.00,0,0,0,0,0,1,1,2,0,0,0,1,0,0,76,0,0,
20-02-2024,FEI,VESSEL,INVERTER,1,4,4,0,0,4,0,0.00,0.00,0.40,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
20-02-2025,FEK,VESSEL,INVERTER,3,23,17,0,1,16,0,0.00,0.33,1.60,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,
20-03-2023,WuXi,AIRCRAFT,TEMPERATURE CONTROL,1,18,3,0,3,0,0,0.00,1.00,0.00,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
20-03-2023,FEA,AIRCRAFT,TEMPERATURE CONTROL,17,889,22,0,22,0,0,0.00,2.23,0.00,0.00,0,0,0,0,0,0,0,0,5,0,0,0,9,8,0,0,0,
20-03-2023,FAP,AIRCRAFT,INVERTER,2,2,2,0,0,2,0,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
20-03-2024,FAP,VESSEL,INVERTER,4,10,10,0,0,10,0,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
20-03-2025,FEA NJ,VESSEL,INVERTER,1,997,63,47,0,16,0,47.00,0.00,1.60,0.00,0,0,0,47,0,0,0,0,0,0,0,0,0,0,16,0,0,
20-04-2022,FEID,VESSEL,TEMPERATURE CONTROL,2,219,4,0,4,0,0,0.00,0.73,0.00,0.00,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,
20-04-2022,FEID,AIRCRAFT,INVERTER,6,31,6,0,6,0,0,0.00,2.00,0.00,0.00,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,
20-04-2022,FEID,AIRCRAFT,TEMPERATURE CONTROL,2,39,4,0,4,0,0,0.00,0.13,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,
20-04-2023,FEE,VESSEL,INVERTER,27,1445,87,0,5,49,33,0.00,1.67,4.90,16.50,0,0,0,0,0,0,2,0,0,0,1,2,0,0,49,0,33,
20-04-2023,FETW,VESSEL,INVERTER,4,290,6,2,4,0,0,2.00,1.33,0.00,0.00,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,
20-05-2022,FEI,VESSEL,INVERTER,12,1452,42,15,5,22,0,15.00,1.67,2.20,0.00,11,4,0,0,0,0,2,0,0,1,2,0,0,0,22,0,0,
20-05-2024,FEF,AIRCRAFT,TEMPERATURE CONTROL,3,92,3,0,3,0,0,0.00,0.10,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,
20-05-2024,FEID,VESSEL,INVERTER,7,48,7,0,7,0,0,0.00,2.33,0.00,0.00,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,
20-05-2025,FEA NJ,VESSEL,INVERTER,9,247,23,3,3,17,0,3.00,1.00,1.70,0.00,0,0,0,3,0,0,3,0,0,0,0,0,0,0,17,0,0,
20-06-2022,FEI,VESSEL,INVERTER,29,1455,58,12,22,24,0,12.00,7.33,2.40,0.00,6,5,1,0,0,0,8,2,0,3,2,7,0,0,24,0,0,
20-06-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,5,20,5,0,5,0,0,0.00,1.07,0.00,0.00,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,
20-06-2022,FEID,VESSEL,INVERTER,17,71,17,0,17,0,0,0.00,5.67,0.00,0.00,0,0,0,0,0,0,12,0,0,4,1,0,0,0,0,0,0,
20-06-2022,FEI,VESSEL,TEMPERATURE CONTROL,2,396,6,0,6,0,0,0.00,1.10,0.00,0.00,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,
20-06-2022,FEI,AIRCRAFT,TEMPERATURE CONTROL,10,441,14,0,14,0,0,0.00,1.37,0.00,0.00,0,0,0,0,0,0,2,0,1,0,0,0,8,3,0,0,0,
20-06-2023,FEF,AIRCRAFT,TEMPERATURE CONTROL,8,173,11,0,11,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,
20-06-2023,FEA NJ AID,AIRCRAFT,INVERTER,3,12,12,0,0,12,0,0.00,0.00,1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
20-06-2024,FEI,VESSEL,INVERTER,20,1851,47,20,18,9,0,20.00,6.00,0.90,0.00,19,1,0,0,0,0,8,2,0,3,3,2,0,0,9,0,0,
20-06-2024,FAP,VESSEL,INVERTER,16,221,25,4,15,6,0,4.00,5.00,0.60,0.00,2,2,0,0,0,0,8,2,0,1,2,2,0,0,6,0,0,
20-06-2024,FEK,VESSEL,TEMPERATURE CONTROL,1,250,3,0,3,0,0,0.00,0.70,0.00,0.00,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,
20-06-2024,FAP,VESSEL,INVERTER,1,5,5,0,0,5,0,0.00,0.00,0.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
20-06-2024,FEI,VESSEL,TEMPERATURE CONTROL,3,880,8,0,8,0,0,0.00,2.37,0.00,0.00,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,
20-06-2025,FEI,AIRCRAFT,INVERTER,1,132,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
20-07-2023,FEE,AIRCRAFT,INVERTER,30,1006,129,46,60,23,0,46.00,20.00,2.30,0.00,0,0,0,2,44,0,2,3,0,1,4,50,0,0,23,0,0,
20-07-2023,FETW,VESSEL,INVERTER,3,579,5,4,1,0,0,4.00,0.33,0.00,0.00,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
20-07-2023,FEI,VESSEL,INVERTER,4,319,12,9,3,0,0,9.00,1.00,0.00,0.00,6,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,
20-08-2024,FEA NJ,VESSEL,INVERTER,3,432,6,4,2,0,0,4.00,0.67,0.00,0.00,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,
20-08-2024,FEA NJ,VESSEL,INVERTER,4,157,13,1,2,10,0,1.00,0.67,1.00,0.00,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,0,0,
20-08-2024,FEA Nakano,VESSEL,INVERTER,4,33,33,0,0,33,0,0.00,0.00,3.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,
20-08-2024,FEI,VESSEL,INVERTER,12,2598,30,21,9,0,0,21.00,3.00,0.00,0.00,18,3,0,0,0,0,4,2,0,1,0,2,0,0,0,0,0,
20-09-2022,FEE,VESSEL,INVERTER,1,16,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
20-09-2022,FEID,VESSEL,INVERTER,21,189,21,0,21,0,0,0.00,7.00,0.00,0.00,0,0,0,0,0,0,7,3,0,11,0,0,0,0,0,0,0,
20-09-2022,FEE,VESSEL,INVERTER,23,1276,90,29,13,48,0,29.00,4.33,4.80,0.00,0,0,0,10,19,0,2,0,0,5,1,5,0,0,48,0,0,
20-09-2022,FEA NJ,AIRCRAFT,INVERTER,1,10,2,1,1,0,0,1.00,0.33,0.00,0.00,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
20-09-2022,FEI,VESSEL,TEMPERATURE CONTROL,2,240,3,0,3,0,0,0.00,0.40,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,
20-09-2022,FAP,VESSEL,INVERTER,2,3,3,0,0,3,0,0.00,0.00,0.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
20-09-2022,FEA NJ,VESSEL,INVERTER,14,586,36,9,7,20,0,9.00,2.33,2.00,0.00,0,0,0,3,6,0,1,0,0,3,2,1,0,0,20,0,0,
20-10-2022,FEI,VESSEL,INVERTER,10,642,24,14,7,3,0,14.00,2.33,0.30,0.00,9,5,0,0,0,0,1,2,0,0,2,2,0,0,3,0,0,
20-10-2022,FEI,VESSEL,TEMPERATURE CONTROL,3,886,10,0,10,0,0,0.00,2.73,0.00,0.00,0,0,0,0,0,0,1,0,7,0,0,0,2,0,0,0,0,
20-10-2022,FET,COURIER,INVERTER,1,19,2,1,1,0,0,1.00,0.33,0.00,0.00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
20-10-2023,FEA NJ,AIRCRAFT,INVERTER,1,2,2,0,0,2,0,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
20-11-2023,FEC,VESSEL,TEMPERATURE CONTROL,10,10893,36,19,17,0,0,19.00,3.87,0.00,0.00,19,0,0,0,0,0,0,1,10,0,0,0,3,3,0,0,0,
20-11-2023,FAP,VESSEL,TEMPERATURE CONTROL,1,400,4,0,4,0,0,0.00,1.33,0.00,0.00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,
20-11-2025,FEI,VESSEL,INVERTER,4,1955,36,11,1,24,0,11.00,0.33,2.40,0.00,8,3,0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,
20-12-2022,FEA NJ AID,VESSEL,INVERTER,6,68,68,0,1,67,0,0.00,0.33,6.70,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67,0,0,
20-12-2022,FEA,AIRCRAFT,TEMPERATURE CONTROL,9,748,13,0,13,0,0,0.00,2.53,0.00,0.00,0,0,0,0,0,0,3,0,4,0,0,0,5,1,0,0,0,
20-12-2022,FEI,VESSEL,INVERTER,44,913,67,12,36,19,0,12.00,12.00,1.90,0.00,8,3,1,0,0,0,11,5,0,8,4,8,0,0,19,0,0,
20-12-2022,FEA,COURIER,TEMPERATURE CONTROL,1,50,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
20-12-2022,FEI,VESSEL,TEMPERATURE CONTROL,7,693,11,0,11,0,0,0.00,1.87,0.00,0.00,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,
20-12-2022,FEA NJ,VESSEL,INVERTER,18,768,31,10,15,6,0,10.00,5.00,0.60,0.00,0,0,0,9,1,0,6,4,0,0,4,1,0,0,6,0,0,
20-12-2022,FEI,AIRCRAFT,TEMPERATURE CONTROL,4,147,5,0,5,0,0,0.00,0.47,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,
20-12-2023,FEI,VESSEL,INVERTER,11,1672,33,23,7,3,0,23.00,2.33,0.30,0.00,16,5,2,0,0,0,2,0,0,2,2,1,0,0,3,0,0,
20-12-2023,FEA NJ AID,AIRCRAFT,INVERTER,2,4,4,0,0,4,0,0.00,0.00,0.40,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
20-12-2023,FAP,VESSEL,INVERTER,48,237,74,4,38,32,0,4.00,12.67,3.20,0.00,1,3,0,0,0,0,4,8,0,6,10,10,0,0,32,0,0,
20-12-2023,FETW,AIRCRAFT,TEMPERATURE CONTROL,1,16,1,0,1,0,0,0.00,0.03,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
21-01-2026,FEE,AIR,INVERTER,1,397,24,7,0,17,0,7.00,0.00,1.70,0.00,0,0,0,2,5,0,0,0,0,0,0,0,0,0,17,0,0,
21-01-2026,FEI,AIR,INVERTER,1,50,2,1,1,0,0,1.00,0.33,0.00,0.00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
21-02-2022,FEI,VESSEL,INVERTER,16,2222,31,15,16,0,0,15.00,5.33,0.00,0.00,14,1,0,0,0,0,5,3,0,1,2,5,0,0,0,0,0,
21-02-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,8,85,10,0,10,0,0,0.00,0.93,0.00,0.00,0,0,0,0,0,0,1,0,0,1,0,0,4,4,0,0,0,
21-02-2022,FEI,AIRCRAFT,INVERTER,17,716,58,21,12,25,0,21.00,4.00,2.50,0.00,16,5,0,0,0,0,1,1,0,3,2,5,0,0,25,0,0,
21-02-2022,FAP,VESSEL,INVERTER,20,500,32,4,18,10,0,4.00,6.00,1.00,0.00,2,2,0,0,0,0,4,2,0,2,2,8,0,0,10,0,0,
21-02-2022,FEE,AIRCRAFT,INVERTER,6,133,70,0,14,56,0,0.00,4.67,5.60,0.00,0,0,0,0,0,0,1,0,0,0,0,13,0,0,56,0,0,
21-02-2023,FEA NJ,VESSEL,INVERTER,9,516,20,12,7,1,0,12.00,2.33,0.10,0.00,0,0,0,7,5,0,0,2,0,2,2,1,0,0,1,0,0,
21-02-2023,FEID,VESSEL,INVERTER,17,63,20,0,18,2,0,0.00,6.00,0.20,0.00,0,0,0,0,0,0,8,2,0,2,3,3,0,0,2,0,0,
21-02-2023,FEA NJ AID,VESSEL,INVERTER,3,10,10,0,0,10,0,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
21-02-2023,FEA NJ AID,AIRCRAFT,INVERTER,3,15,15,0,0,15,0,0.00,0.00,1.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,
21-02-2024,FEA NJ,VESSEL,INVERTER,7,381,54,3,0,51,0,3.00,0.00,5.10,0.00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,51,0,0,
21-02-2024,FEA NJ,AIRCRAFT,INVERTER,1,2,2,0,0,2,0,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
21-02-2024,FEI,AIRCRAFT,INVERTER,3,11,11,0,0,11,0,0.00,0.00,1.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,
21-03-2022,FEI,VESSEL,INVERTER,13,118,29,4,8,17,0,4.00,2.67,1.70,0.00,3,1,0,0,0,0,5,2,0,1,0,0,0,0,17,0,0,
21-03-2022,FEI,AIRCRAFT,INVERTER,11,119,18,3,5,10,0,3.00,1.67,1.00,0.00,0,2,1,0,0,0,0,2,0,1,1,1,0,0,10,0,0,
21-03-2022,FEE,AIRCRAFT,INVERTER,10,84,37,3,5,29,0,3.00,1.67,2.90,0.00,0,0,0,1,2,0,3,0,0,0,0,2,0,0,29,0,0,
21-03-2023,FEA NJ AID,VESSEL,INVERTER,11,575,29,14,5,10,0,14.00,1.67,1.00,0.00,0,0,0,12,2,0,2,1,0,0,0,2,0,0,10,0,0,
21-03-2023,FEF,AIRCRAFT,TEMPERATURE CONTROL,5,180,8,0,8,0,0,0.00,0.87,0.00,0.00,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0,0,0,
21-03-2023,FEI,VESSEL,INVERTER,15,668,79,11,9,59,0,11.00,3.00,5.90,0.00,4,6,1,0,0,0,1,0,0,3,2,3,0,0,59,0,0,
21-03-2023,FEI,VESSEL,TEMPERATURE CONTROL,10,1169,19,0,19,0,0,0.00,3.03,0.00,0.00,0,0,0,0,0,0,0,0,8,0,0,0,6,5,0,0,0,
21-03-2024,FEA TWMC,VESSEL,INVERTER,1,2,2,0,0,2,0,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
21-03-2025,FEA NJ,VESSEL,INVERTER,1,50,50,0,0,50,0,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
21-04-2022,FEI,AIRCRAFT,TEMPERATURE CONTROL,1,18,2,0,2,0,0,0.00,0.07,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
21-04-2023,FAP,VESSEL,INVERTER,22,481,31,9,18,4,0,9.00,6.00,0.40,0.00,0,8,1,0,0,0,4,4,0,5,3,2,0,0,4,0,0,
21-04-2023,FEI,VESSEL,TEMPERATURE CONTROL,7,518,11,0,11,0,0,0.00,1.57,0.00,0.00,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,
21-04-2023,FEI,VESSEL,INVERTER,27,1544,139,11,20,108,0,11.00,6.67,10.80,0.00,6,3,2,0,0,0,7,2,0,2,5,4,0,0,108,0,0,
21-05-2024,FEA NJ,VESSEL,INVERTER,8,704,20,7,7,6,0,7.00,2.33,0.60,0.00,0,0,0,3,4,0,2,1,0,0,1,3,0,0,6,0,0,
21-06-2022,FEE,AIRCRAFT,INVERTER,1,25,2,1,1,0,0,1.00,0.33,0.00,0.00,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
21-06-2022,FEE,VESSEL,INVERTER,48,3279,113,0,26,31,56,0.00,7.77,3.10,28.00,0,0,0,0,0,0,4,2,0,5,6,6,3,0,31,0,56,
21-06-2022,FEK,VESSEL,INVERTER,3,29,23,0,1,22,0,0.00,0.33,2.20,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,
21-06-2022,FEA NJ,VESSEL,INVERTER,9,373,21,3,6,12,0,3.00,2.00,1.20,0.00,0,0,0,2,0,1,4,0,0,0,1,1,0,0,12,0,0,
21-06-2022,FEA TWMC,AIRCRAFT,INVERTER,1,20,20,0,0,20,0,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,
21-06-2023,FEID,VESSEL,INVERTER,16,41,17,0,15,2,0,0.00,5.00,0.20,0.00,0,0,0,0,0,0,12,0,0,2,1,0,0,0,2,0,0,
21-06-2023,FETW,AIRCRAFT,INVERTER,2,15,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
21-06-2023,FEA NJ,VESSEL,INVERTER,17,1685,87,31,8,48,0,31.00,2.67,4.80,0.00,0,0,0,18,13,0,2,1,0,1,0,4,0,0,48,0,0,
21-06-2023,FEA NJ AID,VESSEL,INVERTER,1,30,30,0,0,30,0,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,
21-06-2023,FEA NJ,AIRCRAFT,INVERTER,1,10,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
21-06-2024,FEK,VESSEL,INVERTER,5,10,5,0,4,1,0,0.00,1.33,0.10,0.00,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,
21-06-2024,FEC,VESSEL,TEMPERATURE CONTROL,18,16077,66,24,42,0,0,24.00,9.50,0.00,0.00,24,0,0,0,0,0,7,14,6,0,0,0,9,6,0,0,0,
21-07-2022,FAP,VESSEL,INVERTER,26,823,43,13,20,10,0,13.00,6.67,1.00,0.00,6,5,2,0,0,0,5,5,0,2,2,6,0,0,10,0,0,
21-07-2022,FEC,VESSEL,TEMPERATURE CONTROL,8,4670,22,7,15,0,0,7.00,3.50,0.00,0.00,7,0,0,0,0,0,2,4,4,0,0,0,1,4,0,0,0,
21-07-2022,FEC,AIRCRAFT,TEMPERATURE CONTROL,6,4373,25,6,19,0,0,6.00,4.83,0.00,0.00,6,0,0,0,0,0,1,0,13,0,0,0,3,2,0,0,0,
21-07-2023,FEE,VESSEL,INVERTER,73,6902,410,0,34,248,128,0.00,11.33,24.80,64.00,0,0,0,0,0,0,2,4,0,2,11,15,0,0,248,0,128,
21-08-2023,FEI,VESSEL,TEMPERATURE CONTROL,1,100,3,0,3,0,0,0.00,0.70,0.00,0.00,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,
21-08-2023,FEI,VESSEL,INVERTER,57,2396,139,31,38,70,0,31.00,12.67,7.00,0.00,22,7,2,0,0,0,7,5,0,6,8,12,0,0,70,0,0,
21-08-2023,FEC,VESSEL,TEMPERATURE CONTROL,2,4055,8,8,0,0,0,8.00,0.00,0.00,0.00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21-08-2025,FAP,COURIER,INVERTER,15,626,37,13,10,14,0,13.00,3.33,1.40,0.00,1,12,0,0,0,0,5,0,0,0,1,4,0,0,14,0,0,
21-08-2025,FEI,VESSEL,INVERTER,10,1169,35,15,8,12,0,15.00,2.67,1.20,0.00,11,4,0,0,0,0,3,1,0,1,1,2,0,0,12,0,0,
21-09-2022,FEA,AIRCRAFT,TEMPERATURE CONTROL,3,353,7,0,7,0,0,0.00,1.13,0.00,0.00,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,
21-09-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,1,13,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
21-09-2023,FAP,VESSEL,INVERTER,34,223,37,5,22,10,0,5.00,7.33,1.00,0.00,2,3,0,0,0,0,7,4,0,6,3,2,0,0,10,0,0,
21-10-2022,FAP,VESSEL,TEMPERATURE CONTROL,1,490,6,0,6,0,0,0.00,2.00,0.00,0.00,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,
21-11-2022,FEI,VESSEL,INVERTER,31,6147,128,76,18,34,0,76.00,6.00,3.40,0.00,52,21,3,0,0,0,5,2,0,5,2,4,0,0,34,0,0,
21-11-2022,FEE,VESSEL,INVERTER,45,3800,178,0,21,80,77,0.00,7.00,8.00,38.50,0,0,0,0,0,0,9,2,0,2,4,4,0,0,80,0,77,
21-11-2022,FEE,AIRCRAFT,INVERTER,16,496,26,7,19,0,0,7.00,6.33,0.00,0.00,0,0,0,0,7,0,1,3,0,3,5,7,0,0,0,0,0,
21-11-2022,FEI,VESSEL,TEMPERATURE CONTROL,3,664,7,0,7,0,0,0.00,2.03,0.00,0.00,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,
21-11-2022,FEID,VESSEL,INVERTER,24,191,27,0,21,6,0,0.00,7.00,0.60,0.00,0,0,0,0,0,0,10,4,0,4,2,1,0,0,6,0,0,
21-11-2023,FEA TWMC,AIRCRAFT,INVERTER,7,51,51,0,2,49,0,0.00,0.67,4.90,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,49,0,0,
21-11-2023,FEI,VESSEL,INVERTER,16,766,29,12,9,8,0,12.00,3.00,0.80,0.00,9,2,1,0,0,0,4,0,0,1,3,1,0,0,8,0,0,
21-11-2023,FEA NJ,VESSEL,INVERTER,17,217,83,3,8,72,0,3.00,2.67,7.20,0.00,0,0,0,0,3,0,3,0,0,0,2,3,0,0,72,0,0,
21-11-2023,FEID,VESSEL,INVERTER,15,163,22,1,10,11,0,1.00,3.33,1.10,0.00,1,0,0,0,0,0,2,1,0,2,3,2,0,0,11,0,0,
21-11-2023,FEK,VESSEL,INVERTER,9,44,44,0,0,44,0,0.00,0.00,4.40,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,
21-11-2023,FEA NJ AID,AIRCRAFT,INVERTER,1,6,6,0,0,6,0,0.00,0.00,0.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
21-12-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,7,152,9,0,9,0,0,0.00,0.90,0.00,0.00,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,
21-12-2022,FAP,VESSEL,INVERTER,21,164,26,0,17,9,0,0.00,4.47,0.90,0.00,0,0,0,0,0,0,3,0,0,0,8,2,4,0,9,0,0,
21-12-2022,FEID,VESSEL,INVERTER,10,82,10,0,9,1,0,0.00,3.00,0.10,0.00,0,0,0,0,0,0,3,3,0,3,0,0,0,0,1,0,0,
21-12-2023,FEA NJ,VESSEL,INVERTER,2,107,3,1,2,0,0,1.00,0.67,0.00,0.00,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,
21-12-2023,FAP,VESSEL,INVERTER,1,94,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
21-12-2023,FEA NJ AID,AIRCRAFT,INVERTER,1,4,4,0,0,4,0,0.00,0.00,0.40,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
22-01-2024,FEID,AIRCRAFT,TEMPERATURE CONTROL,4,242,6,0,6,0,0,0.00,1.10,0.00,0.00,0,0,0,0,0,0,1,0,2,0,0,0,2,1,0,0,0,
22-01-2024,FEE,AIRCRAFT,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
22-01-2025,FEA,VESSEL,TEMPERATURE CONTROL,1,79,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
22-01-2025,FEE,VESSEL,INVERTER,1,885,49,0,0,39,10,0.00,0.00,3.90,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,10,
22-01-2025,FEE,AIRCRAFT,INVERTER,1,35,2,0,1,1,0,0.00,0.33,0.10,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
22-01-2026,FEI,SEA,INVERTER,2,842,17,17,0,0,0,17.00,0.00,0.00,0.00,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22-01-2026,FEE,AIR,INVERTER,1,383,2,2,0,0,0,2.00,0.00,0.00,0.00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
22-01-2026,FAP,SEA,INVERTER,13,516,24,7,13,4,0,7.00,4.33,0.40,0.00,2,5,0,0,0,0,1,0,0,3,3,6,0,0,4,0,0,
22-02-2022,FEA NJ,VESSEL,INVERTER,9,452,51,9,8,34,0,9.00,2.67,3.40,0.00,0,0,0,4,5,0,2,0,0,2,2,2,0,0,34,0,0,
22-02-2022,FEA NJ,AIRCRAFT,INVERTER,5,126,25,7,3,15,0,7.00,1.00,1.50,0.00,0,0,0,0,7,0,0,1,0,0,2,0,0,0,15,0,0,
22-02-2023,FAP,VESSEL,INVERTER,37,438,55,9,35,11,0,9.00,11.67,1.10,0.00,5,4,0,0,0,0,5,7,0,3,11,9,0,0,11,0,0,
